CustomerID,Gender,Age ,Annual Income (k$),Spending Score (1-100)
10882,Female ,34,59,4
10883,Female ,88,124,41
10884,Male ,98,39,59
10885,Male ,89,128,19
10886,Male ,68,40,68
10887,Male ,20,29,95
10888,Male ,79,133,54
10889,Male ,70,42,29
10890,Male ,94,55,86
10891,Male ,29,83,39
10892,Male ,31,111,59
10893,Female ,51,139,70
10894,Female ,34,83,48
10895,Female ,70,125,9
10896,Male ,42,138,84
10897,Female ,26,73,21
10898,Male ,77,145,18
10899,Male ,99,130,39
10900,Female ,89,65,7
10901,Female ,64,106,6
10902,Female ,72,58,5
10903,Male ,64,82,19
10904,Male ,29,54,72
10905,Male ,52,61,3
10906,Male ,84,130,56
10907,Male ,49,128,32
10908,Female ,30,82,36
10909,Female ,68,63,72
10910,Female ,35,150,9
10911,Male ,74,72,49
10912,Female ,57,26,74
10913,Male ,48,19,55
10914,Female ,85,42,73
10915,Female ,90,86,58
10916,Female ,25,85,84
10917,Female ,28,113,60
10918,Female ,74,28,99
10919,Male ,99,94,73
10920,Female ,57,49,24
10921,Male ,71,94,90
10922,Male ,64,88,58
10923,Female ,25,16,90
10924,Female ,36,143,65
10925,Female ,100,47,68
10926,Female ,88,142,57
10927,Male ,99,19,34
10928,Female ,39,118,87
10929,Female ,34,135,34
10930,Male ,77,21,81
10931,Female ,71,147,75
10932,Male ,40,28,65
10933,Female ,59,110,22
10934,Female ,83,100,48
10935,Male ,77,75,25
10936,Male ,70,98,87
10937,Male ,29,114,93
10938,Male ,37,93,21
10939,Male ,96,19,58
10940,Male ,34,40,92
10941,Female ,26,29,73
10942,Female ,81,89,96
10943,Male ,37,117,85
10944,Male ,56,146,28
10945,Male ,88,83,18
10946,Male ,80,144,42
10947,Female ,24,67,18
10948,Male ,21,80,10
10949,Female ,85,83,32
10950,Male ,87,135,84
10951,Male ,98,122,5
10952,Female ,33,23,28
10953,Male ,34,106,66
10954,Male ,53,114,19
10955,Female ,29,47,36
10956,Male ,22,150,45
10957,Female ,87,22,74
10958,Female ,85,50,12
10959,Male ,43,92,58
10960,Female ,41,135,41
10961,Male ,33,98,82
10962,Female ,56,112,23
10963,Female ,40,106,17
10964,Female ,29,93,2
10965,Female ,83,30,65
10966,Male ,74,150,26
10967,Female ,70,72,64
10968,Male ,42,46,81
10969,Male ,78,17,44
10970,Female ,88,63,37
10971,Male ,47,116,59
10972,Female ,93,23,83
10973,Male ,66,46,6
10974,Female ,32,76,38
10975,Female ,72,75,72
10976,Male ,85,115,97
10977,Male ,25,82,57
10978,Female ,72,117,19
10979,Female ,99,127,31
10980,Male ,94,111,27
10981,Male ,91,44,22
10982,Male ,31,94,35
10983,Male ,69,137,34
10984,Female ,56,104,46
10985,Male ,47,73,80
10986,Male ,49,21,20
10987,Male ,30,112,95
10988,Male ,58,102,13
10989,Male ,95,63,83
10990,Male ,85,122,90
10991,Female ,94,38,78
10992,Male ,42,127,76
10993,Female ,50,30,84
10994,Male ,56,59,76
10995,Female ,86,111,8
10996,Male ,59,90,85
10997,Male ,58,129,28
10998,Female ,51,111,60
10999,Male ,95,65,2
11000,Female ,38,86,96
11001,Male ,64,88,87
11002,Male ,100,76,30
11003,Male ,58,28,65
11004,Male ,36,60,67
11005,Female ,97,101,40
11006,Male ,64,64,45
11007,Female ,92,54,54
11008,Male ,82,96,51
11009,Female ,37,149,91
11010,Male ,35,134,18
11011,Female ,49,101,1
11012,Male ,37,77,26
11013,Male ,30,16,100
11014,Male ,66,143,54
11015,Female ,50,22,49
11016,Male ,62,138,17
11017,Female ,81,108,5
11018,Male ,22,52,66
11019,Female ,27,22,43
11020,Male ,31,139,91
11021,Female ,73,134,81
11022,Female ,35,93,35
11023,Male ,92,85,94
11024,Male ,66,121,59
11025,Male ,52,58,70
11026,Male ,21,141,47
11027,Female ,90,133,88
11028,Male ,27,92,2
11029,Male ,36,95,99
11030,Female ,93,88,60
11031,Male ,78,48,49
11032,Female ,26,134,21
11033,Male ,64,64,18
11034,Male ,22,72,30
11035,Male ,54,113,45
11036,Female ,86,148,23
11037,Female ,98,117,34
11038,Male ,50,108,61
11039,Female ,70,99,55
11040,Male ,50,45,78
11041,Female ,97,86,4
11042,Female ,39,66,61
11043,Female ,71,77,32
11044,Female ,57,35,27
11045,Male ,78,110,74
11046,Female ,53,77,63
11047,Male ,50,59,95
11048,Male ,33,115,45
11049,Male ,20,68,91
11050,Female ,100,149,79
11051,Male ,24,84,9
11052,Female ,85,87,45
11053,Female ,85,103,93
11054,Male ,69,143,52
11055,Male ,65,106,34
11056,Male ,56,19,71
11057,Male ,24,68,80
11058,Female ,90,137,13
11059,Male ,34,134,76
11060,Male ,90,41,49
11061,Male ,46,71,92
11062,Male ,31,115,10
11063,Female ,62,27,50
11064,Male ,75,133,88
11065,Male ,96,108,75
11066,Male ,24,69,11
11067,Female ,100,61,75
11068,Female ,87,97,26
11069,Female ,23,59,25
11070,Female ,56,115,37
11071,Female ,93,20,37
11072,Female ,74,82,82
11073,Female ,41,130,74
11074,Male ,88,48,87
11075,Male ,42,72,39
11076,Female ,22,85,88
11077,Male ,22,69,21
11078,Male ,91,24,32
11079,Female ,87,76,24
11080,Female ,35,124,4
11081,Male ,26,110,63
11082,Male ,52,41,34
11083,Female ,90,84,13
11084,Male ,55,84,15
11085,Male ,80,95,5
11086,Female ,61,128,58
11087,Female ,87,101,5
11088,Female ,57,110,81
11089,Female ,39,36,82
11090,Female ,23,106,66
11091,Male ,23,48,6
11092,Male ,84,127,62
11093,Female ,81,100,43
11094,Male ,20,52,42
11095,Male ,25,136,71
11096,Male ,78,52,37
11097,Female ,84,15,8
11098,Female ,60,61,20
11099,Male ,42,24,67
11100,Female ,88,72,67
11101,Male ,39,127,99
11102,Female ,87,115,75
11103,Male ,40,117,97
11104,Male ,75,90,21
11105,Female ,39,40,54
11106,Male ,40,25,51
11107,Male ,88,105,22
11108,Female ,21,113,94
11109,Female ,33,55,65
11110,Female ,55,141,7
11111,Female ,95,28,68
11112,Female ,50,100,59
11113,Male ,91,85,67
11114,Male ,28,60,77
11115,Female ,36,43,4
11116,Male ,86,148,91
11117,Male ,67,120,26
11118,Male ,81,42,80
11119,Male ,61,72,85
11120,Female ,35,59,20
11121,Male ,42,139,99
11122,Male ,30,110,18
11123,Female ,37,48,24
11124,Female ,97,148,34
11125,Female ,93,18,13
11126,Female ,75,50,29
11127,Female ,87,77,70
11128,Male ,88,46,15
11129,Female ,60,74,59
11130,Male ,51,61,98
11131,Female ,21,58,40
11132,Male ,24,95,4
11133,Female ,90,148,66
11134,Female ,61,145,18
11135,Male ,28,46,60
11136,Male ,87,105,3
11137,Male ,23,127,100
11138,Female ,94,39,67
11139,Female ,34,58,8
11140,Female ,91,123,86
11141,Female ,24,45,12
11142,Female ,46,47,54
11143,Female ,67,130,20
11144,Male ,41,72,83
11145,Female ,98,80,48
11146,Male ,97,78,5
11147,Female ,54,100,92
11148,Male ,62,143,84
11149,Female ,40,116,36
11150,Female ,20,94,77
11151,Male ,75,138,86
11152,Female ,85,16,18
11153,Female ,91,67,15
11154,Female ,49,15,4
11155,Male ,78,38,88
11156,Female ,24,108,93
11157,Male ,93,142,12
11158,Male ,33,44,42
11159,Female ,35,31,8
11160,Female ,66,89,41
11161,Female ,34,71,91
11162,Female ,86,46,11
11163,Female ,54,102,22
11164,Male ,27,149,34
11165,Female ,53,134,57
11166,Male ,85,40,75
11167,Female ,31,29,90
11168,Male ,58,15,42
11169,Male ,79,58,65
11170,Female ,56,99,56
11171,Female ,24,105,72
11172,Female ,78,117,52
11173,Female ,76,101,36
11174,Male ,85,98,8
11175,Female ,35,110,44
11176,Female ,60,94,21
11177,Male ,74,125,59
11178,Female ,95,148,21
11179,Female ,88,71,88
11180,Male ,51,83,65
11181,Male ,100,23,87
11182,Male ,52,53,79
11183,Female ,34,128,70
11184,Female ,34,45,82
11185,Female ,36,112,40
11186,Male ,67,143,77
11187,Male ,44,104,29
11188,Male ,68,46,52
11189,Female ,49,139,43
11190,Female ,26,130,15
11191,Female ,75,66,66
11192,Male ,87,76,52
11193,Female ,93,105,47
11194,Female ,83,100,71
11195,Female ,38,24,1
11196,Female ,27,75,39
11197,Male ,92,22,2
11198,Male ,49,131,93
11199,Male ,96,147,97
11200,Female ,66,36,39
11201,Female ,55,108,25
11202,Female ,54,70,4
11203,Male ,88,73,94
11204,Female ,55,64,70
11205,Male ,81,34,43
11206,Male ,65,103,75
11207,Female ,27,117,74
11208,Female ,26,87,43
11209,Male ,33,124,87
11210,Male ,100,27,84
11211,Female ,97,79,97
11212,Female ,31,53,95
11213,Male ,31,75,48
11214,Female ,48,120,34
11215,Female ,55,85,38
11216,Male ,39,60,83
11217,Male ,74,143,37
11218,Female ,36,77,20
11219,Female ,100,95,26
11220,Female ,100,49,38
11221,Female ,37,116,21
11222,Male ,89,35,42
11223,Female ,83,56,64
11224,Female ,69,82,84
11225,Male ,56,93,92
11226,Female ,22,107,33
11227,Male ,20,108,31
11228,Female ,51,101,40
11229,Male ,71,50,5
11230,Male ,72,32,71
11231,Male ,60,100,15
11232,Female ,99,46,45
11233,Female ,41,86,5
11234,Female ,76,61,68
11235,Female ,88,142,89
11236,Female ,90,93,15
11237,Male ,45,98,84
11238,Male ,79,43,56
11239,Male ,39,33,18
11240,Female ,30,59,96
11241,Female ,79,96,73
11242,Male ,78,34,72
11243,Female ,74,36,99
11244,Male ,79,132,96
11245,Female ,73,81,56
11246,Female ,34,104,94
11247,Female ,24,38,73
11248,Male ,76,87,14
11249,Female ,42,128,95
11250,Female ,24,21,89
11251,Female ,59,93,94
11252,Male ,39,63,41
11253,Male ,74,100,47
11254,Male ,49,107,41
11255,Male ,58,94,16
11256,Male ,52,103,73
11257,Female ,75,42,72
11258,Female ,21,125,83
11259,Male ,97,134,28
11260,Female ,97,82,58
11261,Female ,67,103,27
11262,Male ,39,103,84
11263,Male ,69,62,25
11264,Female ,98,114,22
11265,Female ,25,58,11
11266,Female ,25,48,78
11267,Female ,33,31,22
11268,Male ,84,118,52
11269,Female ,83,69,66
11270,Male ,99,46,6
11271,Male ,60,54,25
11272,Female ,95,91,78
11273,Male ,80,143,14
11274,Female ,97,70,28
11275,Male ,30,76,34
11276,Male ,71,24,100
11277,Male ,57,53,7
11278,Male ,32,83,93
11279,Male ,88,95,37
11280,Female ,80,41,18
11281,Female ,97,71,52
11282,Female ,62,135,99
11283,Female ,83,127,75
11284,Male ,42,150,39
11285,Male ,21,94,27
11286,Female ,77,37,49
11287,Female ,93,50,13
11288,Female ,46,132,21
11289,Female ,83,74,46
11290,Male ,35,43,2
11291,Female ,86,28,89
11292,Male ,61,24,22
11293,Female ,45,26,54
11294,Male ,54,37,6
11295,Female ,91,35,13
11296,Male ,93,103,14
11297,Male ,92,89,92
11298,Female ,64,46,37
11299,Female ,42,74,89
11300,Female ,56,103,71
11301,Female ,65,22,20
11302,Male ,81,136,42
11303,Male ,86,40,92
11304,Female ,29,25,5
11305,Male ,80,57,28
11306,Male ,83,145,38
11307,Male ,29,62,4
11308,Male ,76,55,93
11309,Female ,51,143,96
11310,Male ,66,78,62
11311,Female ,42,120,30
11312,Male ,39,65,33
11313,Female ,28,145,49
11314,Male ,40,75,60
11315,Female ,100,33,96
11316,Male ,90,135,92
11317,Female ,93,139,24
11318,Female ,67,143,28
11319,Male ,50,138,5
11320,Male ,37,119,14
11321,Male ,77,130,88
11322,Male ,80,131,63
11323,Female ,92,111,41
11324,Male ,80,133,30
11325,Male ,87,118,98
11326,Male ,21,96,100
11327,Female ,93,95,77
11328,Female ,59,144,99
11329,Female ,64,53,29
11330,Female ,67,39,29
11331,Female ,66,74,54
11332,Female ,73,102,43
11333,Male ,76,134,71
11334,Male ,46,20,27
11335,Female ,81,84,91
11336,Male ,69,80,89
11337,Female ,91,94,17
11338,Male ,48,55,80
11339,Female ,90,41,88
11340,Male ,54,142,7
11341,Female ,40,36,74
11342,Female ,28,145,85
11343,Female ,22,114,66
11344,Female ,39,58,44
11345,Male ,21,69,53
11346,Male ,22,130,52
11347,Male ,25,126,69
11348,Female ,60,93,66
11349,Male ,63,32,79
11350,Male ,72,128,99
11351,Male ,79,41,21
11352,Male ,27,52,57
11353,Male ,64,142,71
11354,Female ,84,15,12
11355,Male ,22,35,8
11356,Female ,40,21,67
11357,Male ,46,136,88
11358,Female ,98,89,71
11359,Male ,47,113,13
11360,Male ,92,102,96
11361,Female ,99,42,28
11362,Female ,21,80,44
11363,Male ,67,73,82
11364,Male ,52,21,74
11365,Male ,37,78,44
11366,Female ,47,104,66
11367,Male ,59,103,65
11368,Female ,48,140,20
11369,Female ,66,38,76
11370,Male ,21,113,8
11371,Male ,69,94,13
11372,Male ,57,90,47
11373,Female ,48,124,50
11374,Female ,63,87,9
11375,Female ,28,79,54
11376,Male ,80,117,14
11377,Male ,30,99,82
11378,Male ,30,17,26
11379,Male ,70,100,99
11380,Female ,62,71,47
11381,Male ,94,113,96
11382,Female ,45,51,34
11383,Male ,69,146,98
11384,Female ,95,128,41
11385,Male ,92,84,35
11386,Male ,36,37,90
11387,Male ,25,41,70
11388,Male ,95,50,47
11389,Male ,54,52,25
11390,Female ,35,105,90
11391,Female ,93,56,70
11392,Male ,22,58,24
11393,Female ,25,118,68
11394,Female ,33,141,21
11395,Male ,61,17,9
11396,Female ,100,148,58
11397,Female ,28,35,37
11398,Female ,37,35,30
11399,Female ,72,128,32
11400,Male ,49,64,3
11401,Female ,69,109,73
11402,Male ,46,47,6
11403,Female ,27,66,4
11404,Male ,67,49,55
11405,Male ,72,31,35
11406,Female ,65,24,68
11407,Male ,39,97,11
11408,Female ,88,35,56
11409,Female ,21,25,67
11410,Male ,40,21,23
11411,Male ,65,48,9
11412,Male ,89,19,57
11413,Female ,89,54,37
11414,Male ,43,34,43
11415,Female ,50,59,95
11416,Female ,39,89,20
11417,Male ,46,131,90
11418,Male ,64,147,96
11419,Male ,46,27,88
11420,Male ,48,144,20
11421,Male ,30,26,24
11422,Female ,99,66,94
11423,Male ,77,34,15
11424,Male ,100,67,100
11425,Female ,43,67,98
11426,Male ,68,71,52
11427,Female ,33,16,32
11428,Female ,98,136,54
11429,Male ,31,117,8
11430,Female ,61,55,30
11431,Female ,41,114,16
11432,Female ,35,20,26
11433,Female ,78,75,63
11434,Male ,28,53,2
11435,Female ,35,132,35
11436,Male ,28,49,83
11437,Male ,68,137,62
11438,Female ,91,130,44
11439,Male ,86,71,15
11440,Male ,86,74,83
11441,Male ,52,96,53
11442,Male ,85,99,100
11443,Female ,84,118,78
11444,Female ,47,24,6
11445,Male ,78,109,15
11446,Male ,64,109,12
11447,Male ,60,133,51
11448,Male ,21,46,68
11449,Male ,58,122,87
11450,Female ,30,107,54
11451,Female ,66,27,80
11452,Female ,28,83,77
11453,Female ,87,134,43
11454,Female ,100,22,80
11455,Female ,99,44,27
11456,Female ,60,115,8
11457,Female ,75,40,79
11458,Male ,71,132,98
11459,Male ,21,43,7
11460,Male ,78,119,87
11461,Female ,26,97,26
11462,Female ,50,109,28
11463,Female ,52,28,61
11464,Female ,93,41,85
11465,Male ,56,98,70
11466,Male ,67,89,92
11467,Female ,70,46,70
11468,Female ,47,48,38
11469,Male ,28,87,12
11470,Female ,79,118,98
11471,Male ,42,75,100
11472,Female ,65,43,90
11473,Female ,31,106,76
11474,Female ,81,90,14
11475,Male ,65,101,46
11476,Male ,50,70,16
11477,Female ,38,33,8
11478,Female ,96,77,47
11479,Male ,30,27,47
11480,Male ,49,146,59
11481,Female ,34,73,92
11482,Male ,31,15,93
11483,Female ,75,21,88
11484,Female ,43,131,80
11485,Female ,59,76,26
11486,Female ,29,70,4
11487,Male ,83,143,94
11488,Female ,46,130,35
11489,Male ,25,45,97
11490,Male ,29,77,97
11491,Male ,96,37,54
11492,Female ,99,85,3
11493,Male ,25,18,31
11494,Female ,26,114,7
11495,Male ,20,62,30
11496,Male ,98,97,45
11497,Female ,75,39,62
11498,Female ,54,146,43
11499,Female ,56,134,93
11500,Male ,48,142,69
11501,Female ,27,80,32
11502,Female ,86,127,44
11503,Female ,81,105,38
11504,Female ,62,51,48
11505,Female ,93,135,41
11506,Male ,26,127,44
11507,Male ,71,34,25
11508,Female ,43,62,84
11509,Male ,56,143,69
11510,Male ,53,110,67
11511,Male ,91,98,74
11512,Female ,55,135,59
11513,Female ,59,134,11
11514,Female ,46,48,85
11515,Female ,70,33,14
11516,Female ,78,103,61
11517,Female ,99,50,37
11518,Male ,63,45,38
11519,Male ,67,79,69
11520,Male ,41,77,85
11521,Male ,71,37,72
11522,Female ,45,118,86
11523,Female ,33,144,67
11524,Male ,30,86,20
11525,Female ,36,131,72
11526,Male ,72,17,38
11527,Female ,43,111,17
11528,Female ,88,33,60
11529,Female ,45,139,92
11530,Male ,56,135,78
11531,Male ,52,73,31
11532,Female ,88,126,29
11533,Male ,35,37,71
11534,Male ,75,69,69
11535,Female ,32,21,28
11536,Male ,83,72,97
11537,Female ,57,62,63
11538,Male ,40,121,71
11539,Male ,54,32,71
11540,Male ,52,150,53
11541,Male ,34,29,4
11542,Female ,53,139,54
11543,Male ,97,46,73
11544,Male ,44,26,5
11545,Male ,83,25,27
11546,Male ,64,119,6
11547,Female ,52,87,29
11548,Male ,26,71,51
11549,Female ,85,66,58
11550,Female ,66,20,54
11551,Female ,50,17,20
11552,Male ,51,59,49
11553,Male ,26,67,21
11554,Male ,33,135,63
11555,Male ,22,102,93
11556,Male ,24,34,2
11557,Female ,83,135,89
11558,Male ,22,57,28
11559,Male ,100,21,65
11560,Female ,76,95,41
11561,Female ,94,92,64
11562,Male ,67,25,57
11563,Male ,48,25,98
11564,Female ,74,46,77
11565,Female ,93,66,41
11566,Male ,24,101,44
11567,Male ,20,78,60
11568,Male ,36,78,91
11569,Female ,29,118,85
11570,Male ,70,42,61
11571,Male ,49,68,75
11572,Female ,89,135,100
11573,Female ,81,19,69
11574,Male ,78,51,53
11575,Male ,23,59,76
11576,Female ,29,16,69
11577,Male ,65,94,52
11578,Male ,26,94,75
11579,Male ,100,90,37
11580,Female ,87,92,91
11581,Female ,73,28,75
11582,Female ,98,96,79
11583,Female ,91,148,15
11584,Female ,49,15,39
11585,Male ,51,141,93
11586,Female ,40,80,77
11587,Male ,33,55,32
11588,Male ,33,84,44
11589,Female ,82,136,4
11590,Male ,100,127,32
11591,Male ,92,35,86
11592,Female ,88,40,81
11593,Female ,65,112,43
11594,Female ,98,51,23
11595,Female ,29,76,94
11596,Female ,62,134,16
11597,Male ,71,75,53
11598,Male ,67,142,69
11599,Male ,20,104,36
11600,Female ,57,51,49
11601,Male ,80,63,62
11602,Male ,91,55,54
11603,Female ,45,26,18
11604,Male ,44,15,11
11605,Female ,24,125,16
11606,Female ,35,19,17
11607,Male ,77,60,57
11608,Female ,26,140,95
11609,Female ,42,60,27
11610,Female ,26,102,47
11611,Male ,56,130,39
11612,Female ,63,30,13
11613,Male ,25,130,58
11614,Female ,66,77,91
11615,Male ,65,85,27
11616,Female ,80,144,16
11617,Female ,49,16,9
11618,Male ,84,21,3
11619,Male ,82,76,62
11620,Male ,47,28,13
11621,Male ,97,47,55
11622,Male ,45,111,80
11623,Female ,87,131,81
11624,Female ,20,116,26
11625,Male ,33,134,5
11626,Male ,35,58,53
11627,Female ,33,92,80
11628,Male ,35,91,83
11629,Male ,77,142,51
11630,Female ,71,61,58
11631,Male ,100,78,28
11632,Male ,60,69,34
11633,Female ,62,38,60
11634,Female ,53,49,17
11635,Male ,98,113,62
11636,Female ,95,15,95
11637,Female ,98,83,99
11638,Female ,86,121,28
11639,Male ,45,78,7
11640,Male ,62,61,21
11641,Male ,91,98,22
11642,Male ,69,145,3
11643,Female ,71,93,13
11644,Male ,99,103,21
11645,Female ,34,133,35
11646,Male ,50,68,95
11647,Female ,81,57,41
11648,Male ,48,93,54
11649,Male ,49,92,62
11650,Male ,85,122,60
11651,Male ,49,127,75
11652,Female ,53,22,97
11653,Male ,47,112,72
11654,Male ,55,61,13
11655,Male ,74,72,58
11656,Female ,87,109,76
11657,Male ,47,17,50
11658,Male ,63,32,60
11659,Female ,21,101,1
11660,Female ,73,51,12
11661,Female ,53,49,98
11662,Female ,96,94,25
11663,Female ,79,72,36
11664,Male ,97,118,55
11665,Male ,62,26,43
11666,Female ,34,116,82
11667,Female ,63,98,3
11668,Male ,59,81,18
11669,Female ,75,30,16
11670,Male ,38,148,43
11671,Female ,88,24,69
11672,Female ,31,70,92
11673,Female ,66,83,26
11674,Female ,68,128,31
11675,Female ,59,115,75
11676,Female ,49,50,36
11677,Male ,61,48,71
11678,Female ,100,46,99
11679,Female ,73,130,52
11680,Female ,95,50,65
11681,Female ,41,125,80
11682,Male ,29,41,97
11683,Female ,78,107,74
11684,Male ,83,102,58
11685,Female ,68,45,44
11686,Female ,35,128,18
11687,Female ,85,129,74
11688,Female ,85,135,13
11689,Female ,86,37,33
11690,Male ,69,92,95
11691,Male ,32,68,26
11692,Female ,59,128,62
11693,Female ,47,65,84
11694,Male ,65,119,75
11695,Female ,63,122,82
11696,Female ,88,52,7
11697,Female ,58,121,8
11698,Male ,100,19,79
11699,Female ,43,50,92
11700,Female ,43,34,31
11701,Male ,93,144,65
11702,Female ,33,135,11
11703,Male ,89,117,73
11704,Male ,60,144,82
11705,Male ,67,125,71
11706,Female ,24,126,15
11707,Male ,59,74,71
11708,Female ,53,97,95
11709,Female ,98,66,14
11710,Male ,34,84,38
11711,Male ,23,87,31
11712,Male ,32,133,59
11713,Female ,90,22,18
11714,Female ,99,33,75
11715,Male ,73,30,90
11716,Male ,95,150,21
11717,Male ,34,105,86
11718,Male ,48,38,17
11719,Female ,44,37,46
11720,Female ,88,77,100
11721,Male ,84,83,99
11722,Female ,56,93,41
11723,Male ,49,149,87
11724,Male ,85,110,23
11725,Female ,87,73,13
11726,Female ,70,107,92
11727,Male ,58,128,75
11728,Female ,74,33,15
11729,Female ,22,90,57
11730,Male ,32,125,1
11731,Male ,26,135,58
11732,Male ,43,145,8
11733,Female ,70,23,42
11734,Female ,83,145,91
11735,Male ,99,35,86
11736,Female ,94,16,96
11737,Male ,63,39,91
11738,Male ,75,24,93
11739,Female ,67,87,68
11740,Female ,67,79,57
11741,Female ,65,46,4
11742,Male ,57,52,87
11743,Female ,22,42,28
11744,Male ,35,23,49
11745,Male ,81,72,3
11746,Male ,59,65,17
11747,Male ,59,108,81
11748,Male ,64,89,44
11749,Male ,33,137,20
11750,Female ,47,35,45
11751,Female ,25,35,55
11752,Female ,77,114,84
11753,Female ,64,19,86
11754,Male ,49,30,87
11755,Female ,60,27,38
11756,Male ,45,82,60
11757,Female ,74,126,13
11758,Female ,63,65,71
11759,Male ,97,64,87
11760,Female ,40,44,83
11761,Male ,89,148,73
11762,Male ,86,71,31
11763,Female ,94,131,16
11764,Male ,66,58,64
11765,Male ,80,15,97
11766,Female ,69,143,57
11767,Male ,79,108,95
11768,Male ,86,114,75
11769,Female ,62,51,61
11770,Male ,61,122,18
11771,Male ,96,127,84
11772,Female ,38,34,75
11773,Female ,21,26,78
11774,Male ,51,78,79
11775,Male ,72,54,67
11776,Female ,96,102,90
11777,Female ,76,114,75
11778,Male ,65,107,86
11779,Female ,66,65,19
11780,Female ,58,124,82
11781,Male ,70,118,51
11782,Male ,30,65,25
11783,Male ,39,31,15
11784,Male ,86,62,50
11785,Male ,41,43,56
11786,Male ,75,55,76
11787,Male ,84,51,65
11788,Female ,64,150,50
11789,Male ,26,93,38
11790,Male ,50,150,36
11791,Female ,42,109,67
11792,Female ,41,119,63
11793,Female ,59,134,61
11794,Male ,30,68,76
11795,Female ,75,70,52
11796,Male ,79,66,51
11797,Female ,35,101,25
11798,Male ,91,47,31
11799,Male ,41,83,3
11800,Male ,31,57,58
11801,Male ,70,146,60
11802,Female ,42,115,69
11803,Male ,60,93,63
11804,Female ,84,72,79
11805,Female ,26,56,40
11806,Female ,51,62,23
11807,Female ,75,96,53
11808,Female ,93,141,33
11809,Male ,97,140,60
11810,Male ,56,21,29
11811,Male ,36,63,14
11812,Male ,65,85,71
11813,Female ,69,56,77
11814,Female ,37,76,53
11815,Male ,66,104,43
11816,Female ,53,77,78
11817,Female ,41,35,67
11818,Female ,67,31,64
11819,Female ,35,64,66
11820,Female ,83,138,36
11821,Female ,26,150,13
11822,Female ,59,55,78
11823,Female ,31,107,95
11824,Male ,26,132,3
11825,Female ,52,104,79
11826,Female ,38,58,11
11827,Male ,71,98,14
11828,Male ,34,47,21
11829,Female ,91,66,85
11830,Male ,51,92,82
11831,Male ,67,23,74
11832,Female ,99,148,76
11833,Male ,69,73,57
11834,Male ,66,139,18
11835,Male ,30,88,41
11836,Female ,31,90,94
11837,Female ,67,72,52
11838,Male ,53,88,46
11839,Female ,33,52,67
11840,Female ,65,24,72
11841,Female ,66,144,60
11842,Male ,28,61,88
11843,Female ,37,38,95
11844,Male ,66,98,41
11845,Female ,40,86,86
11846,Male ,20,79,50
11847,Female ,52,42,41
11848,Female ,88,56,3
11849,Female ,34,49,31
11850,Male ,46,79,21
11851,Male ,76,144,11
11852,Male ,96,26,76
11853,Male ,77,53,48
11854,Male ,31,147,21
11855,Male ,20,47,26
11856,Male ,45,51,94
11857,Female ,80,30,84
11858,Male ,59,32,87
11859,Male ,70,96,74
11860,Female ,68,65,42
11861,Female ,25,98,88
11862,Male ,88,119,67
11863,Female ,52,68,76
11864,Female ,45,63,60
11865,Male ,65,123,26
11866,Male ,82,52,79
11867,Male ,100,71,42
11868,Female ,60,20,76
11869,Female ,95,45,100
11870,Female ,73,86,99
11871,Male ,27,79,25
11872,Male ,80,107,40
11873,Female ,85,72,12
11874,Male ,30,51,69
11875,Male ,29,99,42
11876,Female ,67,96,55
11877,Female ,69,94,77
11878,Female ,67,84,60
11879,Male ,64,25,61
11880,Female ,72,125,99
11881,Female ,73,143,45
11882,Male ,36,52,97
11883,Female ,29,74,73
11884,Male ,86,46,22
11885,Male ,90,146,50
11886,Female ,94,22,78
11887,Female ,49,123,36
11888,Female ,34,77,63
11889,Male ,47,80,97
11890,Female ,88,103,83
11891,Female ,34,132,82
11892,Female ,84,76,34
11893,Male ,48,118,86
11894,Female ,98,115,43
11895,Male ,86,134,17
11896,Male ,94,24,23
11897,Female ,65,18,23
11898,Female ,81,108,75
11899,Male ,67,109,18
11900,Male ,90,143,94
11901,Male ,53,113,74
11902,Female ,20,40,15
11903,Female ,91,139,57
11904,Female ,76,146,10
11905,Female ,74,36,28
11906,Female ,86,89,51
11907,Male ,70,79,12
11908,Male ,77,29,82
11909,Male ,21,39,94
11910,Male ,30,137,14
11911,Female ,42,145,32
11912,Male ,90,69,65
11913,Female ,81,103,1
11914,Female ,96,60,59
11915,Female ,61,32,60
11916,Male ,60,50,19
11917,Female ,70,47,11
11918,Female ,100,83,26
11919,Female ,27,80,69
11920,Female ,70,93,7
11921,Female ,64,62,21
11922,Male ,66,131,56
11923,Female ,67,19,5
11924,Female ,43,123,72
11925,Female ,40,57,84
11926,Female ,57,18,3
11927,Female ,62,131,72
11928,Male ,54,19,5
11929,Male ,77,64,81
11930,Female ,93,73,11
11931,Male ,87,79,3
11932,Male ,87,138,87
11933,Female ,44,64,14
11934,Female ,74,52,43
11935,Male ,86,46,9
11936,Male ,24,87,59
11937,Female ,86,33,39
11938,Female ,34,48,99
11939,Male ,70,150,73
11940,Female ,27,18,79
11941,Male ,40,95,5
11942,Male ,79,92,15
11943,Male ,62,121,79
11944,Male ,48,109,28
11945,Female ,45,129,81
11946,Female ,40,48,56
11947,Male ,68,61,74
11948,Female ,77,87,37
11949,Male ,100,80,81
11950,Male ,53,108,8
11951,Female ,65,22,97
11952,Female ,37,63,69
11953,Female ,39,45,19
11954,Female ,91,121,40
11955,Female ,66,24,94
